"location_id","year_id","physicians","nurses","uhc","uhc_variance"
122,1994,17.5956874406982,11.3166693987835,0.56355733778357,2.64389474171594e-05
122,1995,17.7109513772887,11.4623989118809,0.575708886596986,3.04305775600162e-05
122,1996,17.6752692319369,11.6443516151408,0.583181564974213,3.2230235567017e-05
122,1997,17.7789724112098,11.8025851355424,0.60023574345385,3.09689267895222e-05
122,1998,18.1511607254956,12.1128947188398,0.605681832867462,2.9330955840826e-05
122,1999,18.5876756969921,12.1624386761728,0.61051687569467,2.86313641596161e-05
122,2000,19.0099228788597,11.9907124395878,0.616570713576324,2.84177864985039e-05
122,2001,19.5546354137602,12.4412088692264,0.630319383036466,3.43715048992083e-05
122,2002,20.148155068837,13.4168544161614,0.62677053789038,4.29715644617587e-05
122,2003,20.5775366129789,14.5093417751134,0.628104606439976,4.44550370725277e-05
122,2004,20.9195701648758,15.2858980655634,0.633382640063126,4.62310491554587e-05
122,2005,21.2381695351147,16.0701761435068,0.637466859915159,4.87203199001185e-05
122,2006,21.5672763345745,16.8606058626042,0.661114247021404,5.06327521643203e-05
122,2007,21.8571638307368,17.4676363452582,0.644462847790061,4.81028303178269e-05
122,2008,22.1161513752499,18.5436126008317,0.64694210120678,4.42108057660504e-05
122,2009,22.3628292164403,19.3872803303406,0.650327818373127,4.18046141453083e-05
122,2010,22.7806371068893,20.4878327302364,0.654717634637966,4.13523619472942e-05
122,2011,23.5033302140274,21.6113001772366,0.66105424481263,3.97793201369657e-05
122,2012,24.2910547188446,22.7424289550596,0.666689544011646,4.12576921682406e-05
122,2013,24.9737814933678,23.5319162015556,0.671813829028787,4.3438172578416e-05
122,2014,25.6291483471431,24.1354892712343,0.675255423184959,4.25657753478519e-05
122,2015,26.3614011447236,24.5426854138442,0.677485305736709,4.53393013246147e-05
122,2016,27.0578471313812,24.9127624983213,0.676400154071881,5.63087812056393e-05
122,2017,27.6593840768999,25.2380551961186,0.679236547270758,9.16140728884575e-05
123,1990,14.1146248685827,15.7210354549127,0.497072973624715,5.35840216059604e-05
123,1991,14.4106319633153,16.0284315356253,0.504195680942391,5.91007007824708e-05
123,1992,14.7071163932268,16.3428045198525,0.491314830081405,6.27030844892577e-05
123,1993,15.0721898790235,16.6366993167303,0.504152043990059,6.5416148486296e-05
123,1994,15.5801688901378,16.965267328257,0.513894213259584,5.64128978321736e-05
123,1995,16.1284451884197,17.3048007934553,0.522146282604694,6.4247756927428e-05
123,1996,16.6748172522634,17.6719383726489,0.533907099478562,6.06437386160076e-05
123,1997,17.5003453395465,18.4376150747905,0.545261585072357,6.38154502550728e-05
123,1998,18.2939217298046,19.1580516577923,0.556737012808513,5.64161688400281e-05
123,1999,19.0345509835172,19.8001850871085,0.573222155320164,5.22726589224255e-05
123,2000,19.6972206090236,20.3405022435388,0.584010042906265,5.15430850689572e-05
123,2001,20.2621720053733,20.8202005992844,0.599211835169631,5.09356447092543e-05
123,2002,20.7793984360577,21.4298584346018,0.624764965379342,5.05438385253244e-05
123,2003,21.271031485151,21.9786539186826,0.629905575809483,5.01480062342019e-05
123,2004,21.7207494045938,22.4606836110301,0.637161933898709,5.6624976873199e-05
123,2005,22.1344219895937,22.9472478387367,0.643508643378034,5.83198071820767e-05
123,2006,22.6059415123489,23.5804137530771,0.655326337493204,5.27120622864165e-05
123,2007,23.1900175940179,24.4091815231225,0.665536830743699,5.38640050828138e-05
123,2008,23.8220259712012,25.4005843263374,0.668916688770306,5.80716526406231e-05
123,2009,24.3033992106479,26.1373908636939,0.666387076077316,6.02626732530783e-05
123,2010,24.6913731713843,26.7683863011143,0.671630969854361,6.05824811925319e-05
123,2011,24.928641978421,27.2186358052235,0.679523718865079,5.68641931406244e-05
123,2012,25.0043849825622,27.5806320875682,0.688374149556801,5.78333374652532e-05
123,2013,25.0094504467842,27.7807390544319,0.696219137813614,6.10468508765233e-05
